,,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1206,0,0.594,0.893,8,-3.792,1,0.0962,0.000523,0.0,0.373,0.417,126.063,audio_features,2r4DozzHauSjM6NJ7szgVC,spotify:track:2r4DozzHauSjM6NJ7szgVC,https://api.spotify.com/v1/tracks/2r4DozzHauSjM6NJ7szgVC,https://api.spotify.com/v1/audio-analysis/2r4DozzHauSjM6NJ7szgVC,229862,4
1207,0,0.498,0.949,11,-4.367,0,0.0575,0.000324,0.0232,0.0783,0.517,95.027,audio_features,6kHDKPCxgANtgHbZ84Lc0B,spotify:track:6kHDKPCxgANtgHbZ84Lc0B,https://api.spotify.com/v1/tracks/6kHDKPCxgANtgHbZ84Lc0B,https://api.spotify.com/v1/audio-analysis/6kHDKPCxgANtgHbZ84Lc0B,180691,3
1208,0,0.602,0.907,1,-5.587,1,0.0522,2.62e-05,0.00333,0.222,0.461,104.348,audio_features,12nGRgtkjrqb3mvsEp4yKj,spotify:track:12nGRgtkjrqb3mvsEp4yKj,https://api.spotify.com/v1/tracks/12nGRgtkjrqb3mvsEp4yKj,https://api.spotify.com/v1/audio-analysis/12nGRgtkjrqb3mvsEp4yKj,258427,4
1209,0,0.586,0.967,11,-4.894,1,0.236,0.015,1.61e-05,0.17,0.476,103.537,audio_features,1yPQEVh4z4davqR8Y9iDQT,spotify:track:1yPQEVh4z4davqR8Y9iDQT,https://api.spotify.com/v1/tracks/1yPQEVh4z4davqR8Y9iDQT,https://api.spotify.com/v1/audio-analysis/1yPQEVh4z4davqR8Y9iDQT,207413,4
1210,0,0.307,0.917,9,-7.599,1,0.0977,1.65e-05,0.00044,0.0566,0.266,101.879,audio_features,6hqIXyo6GxydAnoI8XeIrV,spotify:track:6hqIXyo6GxydAnoI8XeIrV,https://api.spotify.com/v1/tracks/6hqIXyo6GxydAnoI8XeIrV,https://api.spotify.com/v1/audio-analysis/6hqIXyo6GxydAnoI8XeIrV,266200,4
1211,0,0.621,0.864,9,-5.969,1,0.155,3.21e-05,0.299,0.357,0.304,127.997,audio_features,182RMRDl88iyYlFd3cC20j,spotify:track:182RMRDl88iyYlFd3cC20j,https://api.spotify.com/v1/tracks/182RMRDl88iyYlFd3cC20j,https://api.spotify.com/v1/audio-analysis/182RMRDl88iyYlFd3cC20j,229080,4
1212,0,0.507,0.99,0,-3.517,0,0.121,2.28e-05,0.0,0.347,0.28,135.053,audio_features,2SYvVwWywrzQRskxBWvCq0,spotify:track:2SYvVwWywrzQRskxBWvCq0,https://api.spotify.com/v1/tracks/2SYvVwWywrzQRskxBWvCq0,https://api.spotify.com/v1/audio-analysis/2SYvVwWywrzQRskxBWvCq0,213087,4
1213,0,0.534,0.95,9,-2.712,0,0.161,0.012,1.91e-06,0.413,0.527,140.071,audio_features,308BpHy6evPQz9hSPpSLNf,spotify:track:308BpHy6evPQz9hSPpSLNf,https://api.spotify.com/v1/tracks/308BpHy6evPQz9hSPpSLNf,https://api.spotify.com/v1/audio-analysis/308BpHy6evPQz9hSPpSLNf,207587,4
1214,0,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,audio_features,6GtX0jaNL8IjVQfrDBx81z,spotify:track:6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/audio-analysis/6GtX0jaNL8IjVQfrDBx81z,258467,4
1215,0,0.449,0.971,10,-3.66,1,0.0476,0.00273,0.0,0.141,0.414,144.031,audio_features,3Tp7y0bLogDQsIO5tTTOH4,spotify:track:3Tp7y0bLogDQsIO5tTTOH4,https://api.spotify.com/v1/tracks/3Tp7y0bLogDQsIO5tTTOH4,https://api.spotify.com/v1/audio-analysis/3Tp7y0bLogDQsIO5tTTOH4,210707,4
1216,0,0.143,0.919,9,-4.438,1,0.11,2.57e-05,0.00427,0.134,0.201,172.668,audio_features,6dJODklApmve5IzgKWUqV2,spotify:track:6dJODklApmve5IzgKWUqV2,https://api.spotify.com/v1/tracks/6dJODklApmve5IzgKWUqV2,https://api.spotify.com/v1/audio-analysis/6dJODklApmve5IzgKWUqV2,256333,3
1217,0,0.513,0.874,2,-4.902,0,0.208,0.00166,0.0,0.0647,0.2,149.823,audio_features,4II6MQP9Cv9PwwCoXBJevq,spotify:track:4II6MQP9Cv9PwwCoXBJevq,https://api.spotify.com/v1/tracks/4II6MQP9Cv9PwwCoXBJevq,https://api.spotify.com/v1/audio-analysis/4II6MQP9Cv9PwwCoXBJevq,198358,4
1218,0,0.323,0.979,10,-2.82,1,0.128,0.0016,0.00192,0.349,0.294,178.126,audio_features,0oocSoRiIS4ZvjX9TWx1kP,spotify:track:0oocSoRiIS4ZvjX9TWx1kP,https://api.spotify.com/v1/tracks/0oocSoRiIS4ZvjX9TWx1kP,https://api.spotify.com/v1/audio-analysis/0oocSoRiIS4ZvjX9TWx1kP,233587,4
1219,0,0.544,0.902,4,-5.041,0,0.0454,0.000162,1.62e-06,0.0843,0.36,141.995,audio_features,1LuVd40oIQJKAZps21Oj8S,spotify:track:1LuVd40oIQJKAZps21Oj8S,https://api.spotify.com/v1/tracks/1LuVd40oIQJKAZps21Oj8S,https://api.spotify.com/v1/audio-analysis/1LuVd40oIQJKAZps21Oj8S,192005,4
1220,0,0.534,0.946,11,-5.167,1,0.0793,0.00339,0.442,0.164,0.379,141.517,audio_features,1GTPxha6U7x9ElVxkQw3OK,spotify:track:1GTPxha6U7x9ElVxkQw3OK,https://api.spotify.com/v1/tracks/1GTPxha6U7x9ElVxkQw3OK,https://api.spotify.com/v1/audio-analysis/1GTPxha6U7x9ElVxkQw3OK,279800,4
1221,0,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,audio_features,1wsRitfRRtWyEapl0q22o8,spotify:track:1wsRitfRRtWyEapl0q22o8,https://api.spotify.com/v1/tracks/1wsRitfRRtWyEapl0q22o8,https://api.spotify.com/v1/audio-analysis/1wsRitfRRtWyEapl0q22o8,206200,4
1222,0,0.5,0.949,1,-3.123,1,0.0833,0.00847,0.0,0.514,0.648,159.824,audio_features,7noHzxuNmeIwYftylZfVRT,spotify:track:7noHzxuNmeIwYftylZfVRT,https://api.spotify.com/v1/tracks/7noHzxuNmeIwYftylZfVRT,https://api.spotify.com/v1/audio-analysis/7noHzxuNmeIwYftylZfVRT,175343,4
1223,0,0.488,0.879,7,-3.329,0,0.0393,0.000488,1.19e-06,0.14,0.557,86.986,audio_features,78ZTkIlW7NLXRCCPecwUyd,spotify:track:78ZTkIlW7NLXRCCPecwUyd,https://api.spotify.com/v1/tracks/78ZTkIlW7NLXRCCPecwUyd,https://api.spotify.com/v1/audio-analysis/78ZTkIlW7NLXRCCPecwUyd,187853,4
1224,0,0.547,0.792,9,-5.645,0,0.035,0.000383,0.000259,0.106,0.395,97.998,audio_features,66Avcq6c51vcMGXLzHH5d7,spotify:track:66Avcq6c51vcMGXLzHH5d7,https://api.spotify.com/v1/tracks/66Avcq6c51vcMGXLzHH5d7,https://api.spotify.com/v1/audio-analysis/66Avcq6c51vcMGXLzHH5d7,234093,4
1225,0,0.618,0.955,10,-3.178,0,0.0837,0.00305,0.0287,0.323,0.687,128.018,audio_features,2IEbyYtElSG0IU0WZXFA2N,spotify:track:2IEbyYtElSG0IU0WZXFA2N,https://api.spotify.com/v1/tracks/2IEbyYtElSG0IU0WZXFA2N,https://api.spotify.com/v1/audio-analysis/2IEbyYtElSG0IU0WZXFA2N,181500,4
1226,0,0.527,0.973,11,-3.203,0,0.19,0.000756,8.93e-05,0.361,0.131,134.942,audio_features,3PoiPLGqcvVnZUGAzaStv9,spotify:track:3PoiPLGqcvVnZUGAzaStv9,https://api.spotify.com/v1/tracks/3PoiPLGqcvVnZUGAzaStv9,https://api.spotify.com/v1/audio-analysis/3PoiPLGqcvVnZUGAzaStv9,122222,4
1227,0,0.511,0.93,9,-5.173,1,0.0522,0.00556,0.0,0.403,0.881,153.376,audio_features,2PETsovNFRjQOSMWj8gNii,spotify:track:2PETsovNFRjQOSMWj8gNii,https://api.spotify.com/v1/tracks/2PETsovNFRjQOSMWj8gNii,https://api.spotify.com/v1/audio-analysis/2PETsovNFRjQOSMWj8gNii,229467,4
1228,0,0.56,0.916,9,-4.319,0,0.0673,0.0278,6.27e-06,0.294,0.524,151.963,audio_features,2COhljkZObSdthS0NG5s3B,spotify:track:2COhljkZObSdthS0NG5s3B,https://api.spotify.com/v1/tracks/2COhljkZObSdthS0NG5s3B,https://api.spotify.com/v1/audio-analysis/2COhljkZObSdthS0NG5s3B,188573,4
1229,0,0.52,0.856,2,-4.228,1,0.0806,0.000193,0.0,0.157,0.47,160.083,audio_features,1bWEngw5tAF7vWByrf5Oy5,spotify:track:1bWEngw5tAF7vWByrf5Oy5,https://api.spotify.com/v1/tracks/1bWEngw5tAF7vWByrf5Oy5,https://api.spotify.com/v1/audio-analysis/1bWEngw5tAF7vWByrf5Oy5,205016,4
1230,0,0.635,0.875,2,-4.756,0,0.0306,0.11,0.236,0.0993,0.0485,111.005,audio_features,4TIa51S5pZ7U9UdqHWqvsx,spotify:track:4TIa51S5pZ7U9UdqHWqvsx,https://api.spotify.com/v1/tracks/4TIa51S5pZ7U9UdqHWqvsx,https://api.spotify.com/v1/audio-analysis/4TIa51S5pZ7U9UdqHWqvsx,223320,4
1231,0,0.516,0.858,11,-4.503,0,0.125,0.0496,0.0,0.15,0.685,155.082,audio_features,0kP4jYOuH9le6avYm2JnvZ,spotify:track:0kP4jYOuH9le6avYm2JnvZ,https://api.spotify.com/v1/tracks/0kP4jYOuH9le6avYm2JnvZ,https://api.spotify.com/v1/audio-analysis/0kP4jYOuH9le6avYm2JnvZ,167226,4
1232,0,0.529,0.767,1,-5.847,1,0.0407,0.00069,0.00206,0.37,0.299,87.462,audio_features,043IjYujEo3sEDuaBtWzu0,spotify:track:043IjYujEo3sEDuaBtWzu0,https://api.spotify.com/v1/tracks/043IjYujEo3sEDuaBtWzu0,https://api.spotify.com/v1/audio-analysis/043IjYujEo3sEDuaBtWzu0,208601,4
1233,0,0.539,0.832,1,-6.53,0,0.256,0.0101,0.00437,0.638,0.287,76.503,audio_features,5hQZDntIU1PbXhmH94kZoM,spotify:track:5hQZDntIU1PbXhmH94kZoM,https://api.spotify.com/v1/tracks/5hQZDntIU1PbXhmH94kZoM,https://api.spotify.com/v1/audio-analysis/5hQZDntIU1PbXhmH94kZoM,188238,4
1234,0,0.55,0.917,7,-4.575,1,0.0378,1.85e-05,0.214,0.0333,0.245,109.552,audio_features,58q4ZkagWkDV16Sehqx6AF,spotify:track:58q4ZkagWkDV16Sehqx6AF,https://api.spotify.com/v1/tracks/58q4ZkagWkDV16Sehqx6AF,https://api.spotify.com/v1/audio-analysis/58q4ZkagWkDV16Sehqx6AF,238653,3
1235,0,0.389,0.885,6,-5.063,0,0.0551,0.000372,0.000311,0.202,0.187,164.989,audio_features,2GFwwTIVLjnOrtP7m9luHC,spotify:track:2GFwwTIVLjnOrtP7m9luHC,https://api.spotify.com/v1/tracks/2GFwwTIVLjnOrtP7m9luHC,https://api.spotify.com/v1/audio-analysis/2GFwwTIVLjnOrtP7m9luHC,223173,4
1236,0,0.42,0.929,7,-3.899,0,0.121,0.000353,0.000747,0.122,0.3,127.204,audio_features,5V3mdRI2yQxbSsJGDPc5lD,spotify:track:5V3mdRI2yQxbSsJGDPc5lD,https://api.spotify.com/v1/tracks/5V3mdRI2yQxbSsJGDPc5lD,https://api.spotify.com/v1/audio-analysis/5V3mdRI2yQxbSsJGDPc5lD,210240,4
1237,0,0.474,0.843,0,-5.909,1,0.272,0.0102,0.104,0.362,0.433,97.691,audio_features,7dBMQbBKG6n9HkVXkUKnhQ,spotify:track:7dBMQbBKG6n9HkVXkUKnhQ,https://api.spotify.com/v1/tracks/7dBMQbBKG6n9HkVXkUKnhQ,https://api.spotify.com/v1/audio-analysis/7dBMQbBKG6n9HkVXkUKnhQ,274282,4
1238,0,0.588,0.761,8,-3.78,0,0.0324,0.000753,0.0,0.648,0.41,133.009,audio_features,78Whqvk23AqxailSEMv83F,spotify:track:78Whqvk23AqxailSEMv83F,https://api.spotify.com/v1/tracks/78Whqvk23AqxailSEMv83F,https://api.spotify.com/v1/audio-analysis/78Whqvk23AqxailSEMv83F,197912,4
1239,0,0.633,0.833,8,-3.001,1,0.043,0.00615,0.000148,0.0827,0.693,139.963,audio_features,0y3fi7fknIXOxnkbUgzT3n,spotify:track:0y3fi7fknIXOxnkbUgzT3n,https://api.spotify.com/v1/tracks/0y3fi7fknIXOxnkbUgzT3n,https://api.spotify.com/v1/audio-analysis/0y3fi7fknIXOxnkbUgzT3n,193173,4
1240,0,0.378,0.935,11,-2.353,0,0.0903,0.000905,0.0,0.215,0.701,178.118,audio_features,62wJuHJ28SLRLem8XMUS8b,spotify:track:62wJuHJ28SLRLem8XMUS8b,https://api.spotify.com/v1/tracks/62wJuHJ28SLRLem8XMUS8b,https://api.spotify.com/v1/audio-analysis/62wJuHJ28SLRLem8XMUS8b,178718,4
1241,0,0.23,0.931,4,-4.313,1,0.0637,0.000214,0.0189,0.106,0.428,171.861,audio_features,35ON1xFiywJOT66gLbPtI3,spotify:track:35ON1xFiywJOT66gLbPtI3,https://api.spotify.com/v1/tracks/35ON1xFiywJOT66gLbPtI3,https://api.spotify.com/v1/audio-analysis/35ON1xFiywJOT66gLbPtI3,261427,4
1242,0,0.451,0.94,10,-4.259,1,0.105,1.37e-05,0.0,0.585,0.134,126.917,audio_features,222MT5t80Pf0C1ItJ79sCF,spotify:track:222MT5t80Pf0C1ItJ79sCF,https://api.spotify.com/v1/tracks/222MT5t80Pf0C1ItJ79sCF,https://api.spotify.com/v1/audio-analysis/222MT5t80Pf0C1ItJ79sCF,162727,4
1243,0,0.452,0.936,8,-3.028,1,0.19,0.0331,0.0,0.197,0.666,170.12,audio_features,5VYRZ0PFFpHX8Hp0turWxI,spotify:track:5VYRZ0PFFpHX8Hp0turWxI,https://api.spotify.com/v1/tracks/5VYRZ0PFFpHX8Hp0turWxI,https://api.spotify.com/v1/audio-analysis/5VYRZ0PFFpHX8Hp0turWxI,186000,4
1244,0,0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612,audio_features,5jdvRj8zXHJ7XpKsBKT9CZ,spotify:track:5jdvRj8zXHJ7XpKsBKT9CZ,https://api.spotify.com/v1/tracks/5jdvRj8zXHJ7XpKsBKT9CZ,https://api.spotify.com/v1/audio-analysis/5jdvRj8zXHJ7XpKsBKT9CZ,191800,4
1245,0,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,audio_features,3IqHzcXy7IsYYND6lKwPAi,spotify:track:3IqHzcXy7IsYYND6lKwPAi,https://api.spotify.com/v1/tracks/3IqHzcXy7IsYYND6lKwPAi,https://api.spotify.com/v1/audio-analysis/3IqHzcXy7IsYYND6lKwPAi,207987,4
1246,0,0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,audio_features,3SUusuA9jH1v6PVwtYMbdv,spotify:track:3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/tracks/3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/audio-analysis/3SUusuA9jH1v6PVwtYMbdv,193373,4
1247,0,0.479,0.926,3,-4.226,0,0.0893,0.000399,0.0022,0.179,0.673,175.994,audio_features,0Q6AD7e7d9tpN1dXL4qh5P,spotify:track:0Q6AD7e7d9tpN1dXL4qh5P,https://api.spotify.com/v1/tracks/0Q6AD7e7d9tpN1dXL4qh5P,https://api.spotify.com/v1/audio-analysis/0Q6AD7e7d9tpN1dXL4qh5P,173327,4
1248,0,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,audio_features,305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,213800,4
1249,0,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,audio_features,7ISL3LO8AWP3fKIXunvqTa,spotify:track:7ISL3LO8AWP3fKIXunvqTa,https://api.spotify.com/v1/tracks/7ISL3LO8AWP3fKIXunvqTa,https://api.spotify.com/v1/audio-analysis/7ISL3LO8AWP3fKIXunvqTa,280467,4
1250,0,0.555,0.883,2,-3.426,1,0.0341,0.00114,0.041,0.868,0.507,125.02,audio_features,383QXk8nb2YrARMUwDdjQS,spotify:track:383QXk8nb2YrARMUwDdjQS,https://api.spotify.com/v1/tracks/383QXk8nb2YrARMUwDdjQS,https://api.spotify.com/v1/audio-analysis/383QXk8nb2YrARMUwDdjQS,316718,4
1251,0,0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944,audio_features,47No93LxERvV6MtOAmQzHS,spotify:track:47No93LxERvV6MtOAmQzHS,https://api.spotify.com/v1/tracks/47No93LxERvV6MtOAmQzHS,https://api.spotify.com/v1/audio-analysis/47No93LxERvV6MtOAmQzHS,218627,4
1252,0,0.547,0.944,4,-3.304,0,0.0507,4.81e-05,0.0451,0.195,0.364,93.966,audio_features,2mVFo8BJ6ZPh82QAOpCUbT,spotify:track:2mVFo8BJ6ZPh82QAOpCUbT,https://api.spotify.com/v1/tracks/2mVFo8BJ6ZPh82QAOpCUbT,https://api.spotify.com/v1/audio-analysis/2mVFo8BJ6ZPh82QAOpCUbT,203274,4
1253,0,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,audio_features,0a7BloCiNzLDD9qSQHh5m7,spotify:track:0a7BloCiNzLDD9qSQHh5m7,https://api.spotify.com/v1/tracks/0a7BloCiNzLDD9qSQHh5m7,https://api.spotify.com/v1/audio-analysis/0a7BloCiNzLDD9qSQHh5m7,180267,4
1254,0,0.499,0.938,6,-3.806,0,0.0606,0.000148,0.0204,0.302,0.479,145.047,audio_features,7owfaYY6CFwqQAv2Xih9CY,spotify:track:7owfaYY6CFwqQAv2Xih9CY,https://api.spotify.com/v1/tracks/7owfaYY6CFwqQAv2Xih9CY,https://api.spotify.com/v1/audio-analysis/7owfaYY6CFwqQAv2Xih9CY,237107,4
1255,0,0.408,0.861,1,-5.497,1,0.0492,0.00106,0.0,0.389,0.626,90.989,audio_features,0vwFuY4xsUvrFk4D74DqLQ,spotify:track:0vwFuY4xsUvrFk4D74DqLQ,https://api.spotify.com/v1/tracks/0vwFuY4xsUvrFk4D74DqLQ,https://api.spotify.com/v1/audio-analysis/0vwFuY4xsUvrFk4D74DqLQ,188331,4
1256,0,0.508,0.823,6,-7.611,0,0.0662,0.0104,0.000226,0.281,0.458,160.067,audio_features,7bjgoIjY4tl0KVexQVpANn,spotify:track:7bjgoIjY4tl0KVexQVpANn,https://api.spotify.com/v1/tracks/7bjgoIjY4tl0KVexQVpANn,https://api.spotify.com/v1/audio-analysis/7bjgoIjY4tl0KVexQVpANn,187653,4
1257,0,0.462,0.957,10,-3.304,1,0.131,0.00129,0.00203,0.314,0.498,165.112,audio_features,03YoRDLmG333y0ORu2D5A4,spotify:track:03YoRDLmG333y0ORu2D5A4,https://api.spotify.com/v1/tracks/03YoRDLmG333y0ORu2D5A4,https://api.spotify.com/v1/audio-analysis/03YoRDLmG333y0ORu2D5A4,223067,4
1258,0,0.486,0.839,4,-4.537,1,0.0967,0.0128,3e-06,0.197,0.47,159.928,audio_features,0eENgTgNVheMpLiQO5aveL,spotify:track:0eENgTgNVheMpLiQO5aveL,https://api.spotify.com/v1/tracks/0eENgTgNVheMpLiQO5aveL,https://api.spotify.com/v1/audio-analysis/0eENgTgNVheMpLiQO5aveL,218533,4
1259,0,0.512,0.817,7,-3.154,1,0.142,0.0505,0.0,0.0775,0.552,154.607,audio_features,3ItzRpwvKtkDSNdRSjXu7Z,spotify:track:3ItzRpwvKtkDSNdRSjXu7Z,https://api.spotify.com/v1/tracks/3ItzRpwvKtkDSNdRSjXu7Z,https://api.spotify.com/v1/audio-analysis/3ItzRpwvKtkDSNdRSjXu7Z,215173,4
1260,0,0.495,0.747,0,-5.302,1,0.0328,0.000735,0.000356,0.192,0.457,130.04,audio_features,3PBXTtPiOqfYcbc30ydVTz,spotify:track:3PBXTtPiOqfYcbc30ydVTz,https://api.spotify.com/v1/tracks/3PBXTtPiOqfYcbc30ydVTz,https://api.spotify.com/v1/audio-analysis/3PBXTtPiOqfYcbc30ydVTz,198080,4
1261,0,0.315,0.826,7,-4.315,0,0.0644,0.000621,0.000669,0.0703,0.359,139.163,audio_features,2kFKIFc5RSTlhuGed6ZNZ7,spotify:track:2kFKIFc5RSTlhuGed6ZNZ7,https://api.spotify.com/v1/tracks/2kFKIFc5RSTlhuGed6ZNZ7,https://api.spotify.com/v1/audio-analysis/2kFKIFc5RSTlhuGed6ZNZ7,256072,4
1262,0,0.478,0.839,9,-4.932,1,0.162,0.000454,0.0,0.541,0.644,99.965,audio_features,5PIxPhOifdCCdJYm6XcEgk,spotify:track:5PIxPhOifdCCdJYm6XcEgk,https://api.spotify.com/v1/tracks/5PIxPhOifdCCdJYm6XcEgk,https://api.spotify.com/v1/audio-analysis/5PIxPhOifdCCdJYm6XcEgk,184467,4
1263,0,0.493,0.879,4,-3.305,0,0.0737,0.035,0.00116,0.343,0.567,120.066,audio_features,4Bat75aAUU5ZgW0oN7G5p4,spotify:track:4Bat75aAUU5ZgW0oN7G5p4,https://api.spotify.com/v1/tracks/4Bat75aAUU5ZgW0oN7G5p4,https://api.spotify.com/v1/audio-analysis/4Bat75aAUU5ZgW0oN7G5p4,208675,4
1264,0,0.518,0.849,9,-5.472,0,0.0664,0.0561,0.0,0.0569,0.299,134.093,audio_features,2VDdoBA24QICNHn5JkJwyE,spotify:track:2VDdoBA24QICNHn5JkJwyE,https://api.spotify.com/v1/tracks/2VDdoBA24QICNHn5JkJwyE,https://api.spotify.com/v1/audio-analysis/2VDdoBA24QICNHn5JkJwyE,227847,4
1265,0,0.621,0.935,5,-5.516,0,0.0366,0.000785,0.00191,0.242,0.885,99.981,audio_features,1bTVbi6uwmGwlsXy2soxpg,spotify:track:1bTVbi6uwmGwlsXy2soxpg,https://api.spotify.com/v1/tracks/1bTVbi6uwmGwlsXy2soxpg,https://api.spotify.com/v1/audio-analysis/1bTVbi6uwmGwlsXy2soxpg,190181,4
1266,0,0.629,0.897,2,-3.401,1,0.0483,0.0424,0.0,0.263,0.93,161.944,audio_features,3mcG2NI5G5vhrQtRda1YnA,spotify:track:3mcG2NI5G5vhrQtRda1YnA,https://api.spotify.com/v1/tracks/3mcG2NI5G5vhrQtRda1YnA,https://api.spotify.com/v1/audio-analysis/3mcG2NI5G5vhrQtRda1YnA,168253,4
1267,0,0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,audio_features,15BsrefgYpMgu1ZCIr8EJw,spotify:track:15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/tracks/15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/audio-analysis/15BsrefgYpMgu1ZCIr8EJw,202627,4
1268,0,0.513,0.932,10,-5.016,1,0.172,0.00456,2.48e-05,0.245,0.665,168.062,audio_features,3meXdlcyYTgukuOfX6VyhJ,spotify:track:3meXdlcyYTgukuOfX6VyhJ,https://api.spotify.com/v1/tracks/3meXdlcyYTgukuOfX6VyhJ,https://api.spotify.com/v1/audio-analysis/3meXdlcyYTgukuOfX6VyhJ,272240,4
1269,0,0.584,0.955,4,-3.228,1,0.0457,0.00607,0.245,0.143,0.473,123.991,audio_features,6LG5yHz0f1NfINREp1QsMI,spotify:track:6LG5yHz0f1NfINREp1QsMI,https://api.spotify.com/v1/tracks/6LG5yHz0f1NfINREp1QsMI,https://api.spotify.com/v1/audio-analysis/6LG5yHz0f1NfINREp1QsMI,181213,4
1270,0,0.447,0.966,7,-2.966,1,0.089,0.00349,0.000198,0.312,0.533,178.105,audio_features,4LFBVDJV0xpayUvquQVzhS,spotify:track:4LFBVDJV0xpayUvquQVzhS,https://api.spotify.com/v1/tracks/4LFBVDJV0xpayUvquQVzhS,https://api.spotify.com/v1/audio-analysis/4LFBVDJV0xpayUvquQVzhS,224597,4
1271,0,0.409,0.939,9,-3.239,1,0.0896,0.0112,0.000199,0.778,0.344,127.883,audio_features,4Auog9KgBRR5tGLgxB7CW5,spotify:track:4Auog9KgBRR5tGLgxB7CW5,https://api.spotify.com/v1/tracks/4Auog9KgBRR5tGLgxB7CW5,https://api.spotify.com/v1/audio-analysis/4Auog9KgBRR5tGLgxB7CW5,176053,4
1272,0,0.445,0.955,8,-8.027,1,0.0856,0.0326,0.284,0.317,0.336,123.343,audio_features,5NIPsWpDjJTFBoPxCUUeXp,spotify:track:5NIPsWpDjJTFBoPxCUUeXp,https://api.spotify.com/v1/tracks/5NIPsWpDjJTFBoPxCUUeXp,https://api.spotify.com/v1/audio-analysis/5NIPsWpDjJTFBoPxCUUeXp,273600,4
1273,0,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,audio_features,44wXefe8WB9Fd6xwtmAwbR,spotify:track:44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/tracks/44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/audio-analysis/44wXefe8WB9Fd6xwtmAwbR,231480,4
1274,0,0.51,0.896,7,-5.217,1,0.0363,0.000614,1.5e-05,0.252,0.492,88.034,audio_features,5I69y4P1gq3WA2B5AHVicr,spotify:track:5I69y4P1gq3WA2B5AHVicr,https://api.spotify.com/v1/tracks/5I69y4P1gq3WA2B5AHVicr,https://api.spotify.com/v1/audio-analysis/5I69y4P1gq3WA2B5AHVicr,207760,4
1275,0,0.353,0.866,2,-3.163,1,0.0658,0.00685,0.795,0.325,0.293,142.858,audio_features,5quxrZTYgMATSD8ocr0den,spotify:track:5quxrZTYgMATSD8ocr0den,https://api.spotify.com/v1/tracks/5quxrZTYgMATSD8ocr0den,https://api.spotify.com/v1/audio-analysis/5quxrZTYgMATSD8ocr0den,180133,4
1276,0,0.457,0.941,6,-5.174,1,0.0339,0.000136,3.12e-06,0.0896,0.704,154.038,audio_features,421On515lAdhfA5B0h6yPR,spotify:track:421On515lAdhfA5B0h6yPR,https://api.spotify.com/v1/tracks/421On515lAdhfA5B0h6yPR,https://api.spotify.com/v1/audio-analysis/421On515lAdhfA5B0h6yPR,201680,4
1277,0,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,audio_features,45Ia1U4KtIjAPPU7Wv1Sea,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/audio-analysis/45Ia1U4KtIjAPPU7Wv1Sea,211933,4
1278,0,0.543,0.991,9,-2.78,0,0.0668,0.000168,1.31e-05,0.374,0.766,150.031,audio_features,0qlgfcFAsrlNCD4tBGVAY9,spotify:track:0qlgfcFAsrlNCD4tBGVAY9,https://api.spotify.com/v1/tracks/0qlgfcFAsrlNCD4tBGVAY9,https://api.spotify.com/v1/audio-analysis/0qlgfcFAsrlNCD4tBGVAY9,225680,4
